Order ID,Order Date,Customer,Country,Region,Sales,Profit,Category,Quantity,Discount
ORD-7615,10/10/2024,Ava Thomas,USA,East,4099.02,1291.71,Technology,8,0.15
ORD-6559,23/12/2021,Li Wei,Australia,East,1665.05,843.51,Office Supplies,5,0.45
ORD-7796,18/06/2024,John Smith,Germany,North,2321.57,793.02,,8,0.19
ORD-9481,04/02/2021,Noah Taylor,,West,3033.79,283.58,Technology,7,0.03
ORD-2520,14/12/2021,Maria Garcia,Germany,North,4381.9,1372.59,tech,15,0.4
ORD-2847,07/10/2020,Liam Wilson,Germany,North,2582.88,-401.67,,10,0.11
ORD-3714,16/04/2022,Olivia Martin,Australia,,3006.36,1355.32,Technology,7,0.45
ORD-5152,06/03/2024,Liam Wilson,Australia,North,4708.95,1199.91,Technology,12,0.01
ORD-9089,24/10/2025,Noah Taylor,USA,West,2149.58,820.38,Technology,9,0.46
ORD-2968,26/08/2021,alice brown,india ,North,4003.58,-99.16,Furniture,9,0.32
ORD-9838,08/10/2023,Ava Thomas,india ,West,1115.74,143.7,Office Supplies,12,0.47
ORD-2864,09/09/2025,Noah Taylor,,,1351.32,261.34,,8,0.47
ORD-4535,03/04/2023,Fatima Khan,India,East,2793.05,868.03,,1,0.49
ORD-9434,15/04/2023,David Johnson,Australia,north ,1633.3,-383.86,,13,0.05
ORD-9798,12/09/2020,Ravi Kumar,India,West,3269.93,1006.67,Furniture ,1,0.39
ORD-7567,02/05/2025,Fatima Khan,UK,Central,1855.06,375.48,,12,0.13
ORD-8178,29/07/2024,Liam Wilson,UK,North,598.81,690.59,tech,4,0.27
ORD-6722,01/08/2023,Liam Wilson,UK,North,2608.56,-200.73,tech,13,0.48
ORD-8615,19/10/2018,Liam Wilson,india ,,236.26,514.19,,11,0.16
ORD-5887,29/04/2021,Ava Thomas,Germany,South,4008.78,909.18,Furniture,13,0.35
ORD-2003,12/12/2019,Ava Thomas,UK,North,4138.65,1125.72,Furniture,14,0.21
ORD-1699,23/09/2019,Li Wei,Australia,Central,1225.41,,,3,0.26
ORD-3548,09/12/2018,Ava Thomas,Canada,West,2932.29,590.77,Technology,3,0.12
ORD-8861,04/04/2023,Liam Wilson,USA,North,838.03,-139.73,Furniture,2,0.2
ORD-8375,27/11/2018,Fatima Khan,india ,West,4926.35,-458.29,Furniture,2,0.44
ORD-3894,15/03/2019,Chen Zhao,India, SOUTH,3216.56,1497.95,Technology,5,0.01
ORD-6948,01/04/2020,Alice Brown,India,North,842.35,996.04,Furniture,12,0.15
ORD-9500,27/03/2024,Ravi Kumar,,north ,196.01,697.99,Furniture,10,0.05
ORD-9728,29/04/2022,Noah Taylor,Germany,North,1671.34,648.25,Furniture ,14,0.13
ORD-2379,14/08/2025,Olivia Martin,Canada,Central,2029.83,1296.38,Technology,9,0.18
ORD-4528,01/09/2021,Ravi Kumar,India, SOUTH,28.73,210.78,Furniture,7,0.4
ORD-9451,19/06/2025,Li Wei,Australia,north ,,197.94,Office Supplies,14,0.3
ORD-5931,19/04/2025,Chen Zhao,india ,South,3654.33,230.85,Furniture,7,0.36
ORD-6866,31/01/2020,Fatima Khan,Canada,,2937.31,-486.54,,12,0.25
ORD-2877,26/03/2018,Maria Garcia,Germany,Central,1499.77,-413.79,tech,6,0.36
ORD-4490,18/08/2020,Chen Zhao,Canada,Central,2058.74,1247.87,,4,0.09
ORD-4603,05/01/2022,Maria Garcia,USA,South,3186.93,840.84,Technology,1,0.02
ORD-4169,23/06/2018,Alice Brown,Canada,Central,1157.74,979.6,Technology,14,0.04
ORD-4048,25/01/2019,Maria Garcia,Germany,North,2283.01,1475.37,Furniture ,5,0.48
ORD-2800,01/07/2020,David Johnson,Australia,CENTRAL,851.89,1491.66,,1,0.21
ORD-6103,28/01/2022,Alice Brown,Germany,East,3937.95,998.2,,13,0.44
ORD-6162,07/05/2022,Li Wei,USA,South,4152.29,462.32,Furniture ,3,0.24
ORD-7054,31/07/2019,Li Wei,USA,,2926.01,-442.7,Furniture,6,0.07
ORD-6030,19/01/2023,Fatima Khan,USA,Central,1040.36,395.74,tech,11,0.22
ORD-6598,17/02/2023,li wei,Australia,north ,1920.03,1338.07,Technology,12,0.39
ORD-4598,02/04/2021,Alice Brown,Canada,,1620.52,762.47,,8,0.01
ORD-9815,21/03/2018,Ava Thomas,India,north ,3343.84,639.16,Furniture ,10,0.28
ORD-1752,06/07/2024,Chen Zhao,india ,Central,1419.45,102.04,Technology,8,0
ORD-3486,16/08/2023,Alice Brown,UK,North,3463.47,16.13,tech,14,0.2
ORD-1577,27/09/2022,Noah Taylor,UK,,3953.26,-280.22,Office Supplies,2,0.08
ORD-1551,29/05/2018,Fatima Khan,,,4082.07,-146.55,,9,0.13
ORD-8499,21/10/2018,Fatima Khan,india ,north ,4175.51,842.31,Technology,12,0.45
ORD-6294,09/09/2018,Noah Taylor,Germany, SOUTH,3973.27,177.93,Technology,3,0.21
ORD-7870,31/01/2018,Chen Zhao,UK,West,2556.52,1237.71,tech,9,0.37
ORD-8530,19/09/2020,Li Wei,,,878.11,161.31,Office Supplies,10,0.4
ORD-4059,09/11/2025,Maria Garcia,Germany,,2592.06,152.97,Furniture,8,0.49
ORD-2680,23/03/2019,Ava Thomas,UK, SOUTH,1364.62,1395.38,Technology,15,0.02
ORD-8436,26/01/2022,Noah Taylor,Germany,South,1012.22,989.12,Technology,10,0.08
ORD-5800,23/10/2018,Alice Brown,Germany,,2082.74,1360.6,Furniture,10,0.04
ORD-8670,03/10/2023,Ava Thomas,Canada,West,2182.54,808.59,,13,0.4
ORD-5322,27/02/2018,Liam Wilson,India,East,3615.65,-490.55,Furniture ,5,0.48
ORD-6708,10/07/2021,David Johnson,India,Central,3694.95,518.1,Office Supplies,8,0.32
ORD-8069,02/05/2022,Ava Thomas,Australia,north ,4734.63,768.83,Furniture,1,0.27
ORD-7089,27/09/2022,Ravi Kumar,Australia,north ,4600.94,653.64,Furniture,12,0.18
ORD-2707,07/06/2019,David Johnson,india ,north ,441.06,880.21,Technology,11,0.27
ORD-3285,13/06/2023,Ravi Kumar,UK,North,2794.55,685.4,tech,3,0.15
ORD-9254,22/04/2019,David Johnson,India,,2527.71,1061.88,,12,0.2
ORD-4195,30/09/2025,maria garcia,Australia,East,1061.97,1353.71,tech,9,0.44
ORD-7664,05/06/2025,noah taylor,India, SOUTH,3387.45,-435.65,Furniture ,15,0.19
ORD-8828,30/01/2020,Maria Garcia,Germany,north ,974.06,736.56,Technology,6,0.43
ORD-4759,05/09/2018,Alice Brown,india ,Central,,,Office Supplies,13,0.4
ORD-9439,02/04/2025,John Smith,india ,East,2346.33,1058.64,Office Supplies,8,0.25
ORD-3907,22/08/2018,David Johnson,USA,West,4013.75,1125.08,Furniture ,8,0.25
ORD-2265,19/05/2025,chen zhao,Australia,West,2047.55,253.48,Technology,2,0.08
ORD-5554,17/01/2022,Noah Taylor,Australia,East,1325.75,1021.96,Technology,3,0.37
ORD-5779,30/11/2020,John Smith,india ,north ,334.67,1487.93,Office Supplies,2,0.45
ORD-8597,05/04/2021,David Johnson,USA,,4546.07,893.01,Furniture,4,0.27
ORD-1681,27/03/2024,Maria Garcia,india ,north ,1672.3,-436.18,Furniture,8,0.36
ORD-1818,05/12/2023,Alice Brown,India,North,75.25,-429.78,Office Supplies,13,0.41
ORD-8629,28/09/2019,li wei,Australia,South,,730.59,Technology,14,0.19
ORD-9925,29/12/2022,Maria Garcia,USA,Central,3729.47,463.4,Technology,1,0.04
ORD-3525,24/05/2022,Olivia Martin,Canada,north ,942.84,717.1,,2,0.17
ORD-7172,15/07/2018,Liam Wilson,Germany,West,130.73,1146.58,Furniture,15,0.48
ORD-3439,25/06/2020,Ava Thomas,UK,north ,4534.73,331.46,Technology,11,0.1
ORD-3151,28/01/2020,Maria Garcia,UK,North,2403.82,193.63,Furniture,2,0.49
ORD-9213,15/05/2018,Alice Brown,UK, SOUTH,2008.41,1096.68,tech,3,0.32
ORD-2048,01/05/2019,Li Wei,india , SOUTH,3677.12,-69.73,Furniture,2,0.32
ORD-1139,25/04/2023,Ravi Kumar,USA,,3278.84,1481.87,Office Supplies,3,0.15
ORD-5058,05/02/2025,Chen Zhao,india ,East,2138.18,9.76,,13,0.37
ORD-2672,15/08/2019,Ravi Kumar,Germany,North,2030.52,1148.76,,6,0.09
ORD-7264,31/12/2020,David Johnson,Canada,West,2083.69,-447.58,Furniture,8,0.31
ORD-8944,08/09/2024,Olivia Martin,india , SOUTH,59.13,1095.26,,12,0.24
ORD-3593,23/05/2025,Li Wei,Australia,North,4696.24,108.86,Furniture,4,0.27
ORD-8054,13/09/2018,Alice Brown,,Central,4217.29,865.97,Furniture,9,0.17
ORD-4742,01/02/2025,Maria Garcia,Germany,West,4234.68,-495.69,Technology,7,0.23
ORD-4365,21/11/2024,Olivia Martin,USA,north ,999.22,1200.56,Furniture ,10,0.33
ORD-8053,18/06/2023,Ravi Kumar,Canada,Central,2271.07,310.26,,13,0.44
ORD-1621,10/06/2025,Maria Garcia,India,north ,,-125.6,,14,0.15
ORD-9300,22/02/2020,Noah Taylor,Canada, SOUTH,821.36,-50.17,Furniture ,14,0.04
ORD-2172,13/11/2025,Li Wei,,,1337.54,1001.1,tech,7,0.44
ORD-7360,19/07/2019,Liam Wilson,Canada,,2597.82,451.8,Office Supplies,10,0.45
ORD-7049,21/05/2022,John Smith,UK,South,4850.6,1346.28,Furniture,9,0.09
ORD-3228,05/02/2023,David Johnson,,North,589.53,160.35,tech,9,0.27
ORD-3568,08/01/2019,Olivia Martin,india ,West,535.14,945.8,,8,0.15
ORD-3799,29/04/2022,Alice Brown,Australia,South,3917.01,935.96,Furniture,7,0.2
ORD-9453,13/08/2023,Fatima Khan,,South,2909.31,-339.61,Furniture ,4,0.13
ORD-5104,01/08/2025,Ava Thomas,,East,175.09,1221.64,Office Supplies,3,0.1
ORD-1713,18/04/2018,Olivia Martin,USA,North,4483.11,489.02,Technology,15,0.24
ORD-5192,23/06/2025,David Johnson,UK,North,2150.8,273.48,,5,0.04
ORD-3809,22/07/2020,John Smith,India,Central,361.17,429.45,Technology,1,0.11
ORD-9733,11/10/2024,Maria Garcia,,,4814.66,-286.39,tech,2,0.49
ORD-3786,02/01/2021,Alice Brown,Germany, SOUTH,1505.47,858.92,Office Supplies,4,0.31
ORD-1266,25/06/2022,David Johnson,India,South,3556.55,271.75,Office Supplies,11,0.07
ORD-2394,26/07/2022,Ravi Kumar,UK,East,3869.22,238.97,Technology,6,0.32
ORD-8847,15/05/2024,Ravi Kumar,Australia,north ,1983.85,186.26,Technology,9,0.22
ORD-5821,03/07/2022,John Smith,UK,North,83.04,852.28,tech,3,0.49
ORD-9303,16/01/2022,Liam Wilson,Australia,West,4300.42,-467.49,Technology,4,0.25
ORD-3126,28/09/2018,Chen Zhao,india ,West,,390.17,Furniture,13,0.3
ORD-6852,29/12/2025,Liam Wilson,USA,,1578.87,796.27,Technology,13,0.49
ORD-7954,06/03/2022,Alice Brown,USA, SOUTH,772.02,1113.83,,10,0.16
ORD-6586,10/05/2025,Li Wei,Canada,North,616.33,1073.16,Technology,7,0.37
ORD-3906,19/07/2021,Alice Brown,USA,West,4551.77,1186.4,Technology,10,0.2
ORD-1684,31/08/2022,Ravi Kumar,Germany, SOUTH,3668.59,78.42,,5,0.35
ORD-1804,11/05/2019,fatima khan,india ,North,2105.18,454.12,Furniture ,12,0.06
ORD-5515,23/02/2023,Fatima Khan,UK,,4986.71,-290.31,Furniture,4,0.19
ORD-5470,04/08/2018,Olivia Martin,, SOUTH,,,tech,1,0.12
ORD-2872,02/01/2019,Ravi Kumar,USA, SOUTH,1861.72,1303,tech,8,0.35
ORD-5095,14/06/2022,Maria Garcia,Germany,South,3286.83,37.2,Office Supplies,9,0.33
ORD-7601,30/06/2018,Maria Garcia,Germany,East,3905.39,971.52,Office Supplies,1,0.07
ORD-1937,19/10/2022,Olivia Martin,India,,42.02,886.18,Furniture,4,0.19
ORD-5446,01/04/2018,Li Wei,Germany,,95.02,1008.57,tech,10,0.29
ORD-6753,12/08/2022,David Johnson,,East,3692.88,-385.21,Furniture ,6,0.25
ORD-3256,22/09/2022,Ravi Kumar,Germany,North,219.85,510.58,Office Supplies,1,0.42
ORD-5888,23/09/2019,Alice Brown,UK,West,3582.61,653.03,tech,10,0.06
ORD-7103,09/09/2020,Liam Wilson,UK,North,4518.26,-416.83,Furniture ,3,0.24
ORD-2656,30/07/2020,Noah Taylor,Australia,Central,4553.02,1459.55,Technology,13,0.49
ORD-9795,30/10/2021,Olivia Martin,UK,,761.2,801.45,Furniture ,14,0.35
ORD-1883,26/02/2023,Liam Wilson,Canada,South,422.41,-365.63,Technology,4,0.23
ORD-1357,18/08/2021,Ravi Kumar,Germany,South,1999.57,1075.64,Furniture ,15,0.35
ORD-3777,25/01/2025,Olivia Martin,india ,north ,3443.46,738.41,,11,0.22
ORD-1126,15/11/2025,Noah Taylor,USA,East,4960.36,85.68,Technology,4,0.07
ORD-9981,02/06/2025,David Johnson,Canada,South,1726.04,1499.68,Furniture ,6,0.02
ORD-7733,14/05/2023,Li Wei,india ,north ,4858.29,1488.01,Furniture ,3,0.37
ORD-8870,22/12/2024,Chen Zhao,Canada,north ,2164.01,805.32,,8,0.21
ORD-3239,18/12/2023,John Smith,,North,1786.5,1188.24,Furniture ,8,0.46
ORD-2878,16/07/2020,Fatima Khan,india ,West,3646.36,-87.47,,13,0.29
ORD-1323,21/04/2019,David Johnson,Australia,South,1736.53,,tech,1,0.42
ORD-6143,19/11/2024,John Smith,India,West,1652.01,502.13,Office Supplies,7,0.34
ORD-8406,17/09/2025,David Johnson,india ,East,295.9,357.23,Technology,7,0.13
ORD-1890,06/10/2025,Liam Wilson,USA,South,3259.4,112.27,Furniture ,10,0.09
ORD-9180,21/12/2020,Ava Thomas,Australia,East,437.32,1242.82,Furniture ,13,0.3
ORD-8876,17/05/2018,Chen Zhao,india ,north ,2803.04,1399.16,Furniture ,10,0.39
ORD-5673,20/10/2021,Olivia Martin,Australia,,199.42,1376.38,Furniture,14,0.5
ORD-6688,14/06/2022,Fatima Khan,Germany,South,4241.33,-30.42,Office Supplies,4,0.39
ORD-6774,24/01/2023,John Smith,Canada,Central,2124.89,1300.56,Technology,2,0.18
ORD-8811,14/03/2018,Alice Brown,USA,North,1293.39,666.91,Technology,1,0.3
ORD-2246,24/05/2024,Chen Zhao,,East,945.2,229.25,Technology,13,0.2
ORD-4706,24/07/2023,Noah Taylor,UK,,3529.82,-437.56,Office Supplies,15,0.31
ORD-4660,07/01/2024,Olivia Martin,Canada,East,2219.79,1328.26,Furniture,14,0.28
ORD-2584,19/07/2018,Maria Garcia,Canada,Central,4248.61,719.47,Furniture ,11,0.23
ORD-4008,08/10/2025,Fatima Khan,Canada,Central,,-278.29,Furniture,4,0.03
ORD-3624,14/10/2022,David Johnson,india , SOUTH,1856.58,383.77,Furniture,15,0.26
ORD-3931,07/11/2024,Fatima Khan,UK,,2217.65,1378.24,Furniture ,2,0.03
ORD-4842,09/06/2021,Ava Thomas,india ,East,3291.53,185.56,Office Supplies,15,0.39
ORD-5417,26/03/2018,John Smith,Canada,Central,1900.26,-10.14,Technology,14,0.43
ORD-3672,09/10/2024,Noah Taylor,India,,4042.1,914.07,Furniture ,14,0.36
ORD-5468,08/03/2024,Olivia Martin,USA,South,960.7,622.4,,7,0.3
ORD-9952,28/03/2021,Li Wei,India, SOUTH,32.82,-437.45,tech,5,0.42
ORD-7347,07/05/2018,Fatima Khan,Germany,East,1140.17,769.73,tech,6,0.28
ORD-5292,25/10/2024,Olivia Martin,USA,,4107.17,947.35,Office Supplies,1,0.49
ORD-5579,11/03/2018,David Johnson,Canada, SOUTH,3310.65,807.99,tech,12,0.41
ORD-3397,21/01/2020,Chen Zhao,,north ,4516.72,910.75,,6,0.4
ORD-7032,11/02/2024,Ava Thomas,india ,,2565.18,50.98,Furniture ,14,0.31
ORD-3973,11/12/2025,Ravi Kumar,,South,2970.04,283.53,Office Supplies,11,0.04
ORD-2294,30/09/2019,Alice Brown,Canada,East,4925.68,1411.33,Furniture ,15,0.1
ORD-5587,03/10/2021,Liam Wilson,USA,South,4838.79,312.06,tech,8,0.08
ORD-6926,07/04/2019,Fatima Khan,india ,East,572.67,1076.16,Furniture ,7,0.15
ORD-5006,16/11/2023,John Smith,Germany,West,3486.53,-408.35,,4,0.39
ORD-8490,28/02/2022,Olivia Martin,Germany,north ,4026.16,817.93,tech,12,0.26
ORD-2275,24/04/2018,Noah Taylor,Canada,north ,366.32,-226.21,Office Supplies,10,0.19
ORD-7894,15/04/2023,Maria Garcia,UK,Central,3874.48,748.83,tech,15,0.24
ORD-3389,05/07/2024,ravi kumar,,WEST,1904.96,1407.61,Furniture,9,0.48
ORD-6108,06/12/2024,Alice Brown,,South,4298.24,78.61,tech,12,0.19
ORD-6179,22/08/2023,Liam Wilson,,,2092.14,1017.9,Office Supplies,14,0.39
ORD-5796,14/12/2018,Fatima Khan,india ,East,2891.34,1078.29,,15,0.24
ORD-2874,27/10/2020,Ravi Kumar,India,north ,3368.64,1046.54,Furniture,10,0.38
ORD-4970,13/07/2023,Olivia Martin,USA, SOUTH,628.36,1291.97,,11,0.15
ORD-5880,04/09/2019,Olivia Martin,Canada,north ,3521.76,,,15,0.33
ORD-2331,15/08/2018,Alice Brown,UK,,436.86,512.98,Technology,15,0.48
ORD-6682,23/10/2019,David Johnson,Canada,,605.03,981.27,Technology,10,0.46
ORD-2970,23/03/2025,Li Wei,UK,North,2645.49,-321.95,tech,3,0.16
ORD-5835,08/05/2024,Olivia Martin,UK,West,1902.37,812.8,tech,11,0.48
ORD-8196,25/02/2022,Alice Brown,UK,West,4889.74,357.04,Office Supplies,10,0.03
ORD-6310,12/04/2022,Ava Thomas,Canada,East,2269.03,1072.08,Technology,5,0.3
ORD-8922,13/04/2024,Maria Garcia,,North,2159.5,-364.58,Furniture ,9,0.19
ORD-1506,13/04/2022,Liam Wilson,USA,North,2514.96,632.39,Furniture,15,0.37
ORD-8863,10/10/2019,David Johnson,Germany, SOUTH,86.16,-222.85,Office Supplies,3,0.4
ORD-9040,01/10/2022,Fatima Khan,Australia,Central,3997.16,-153.1,,9,0.26
ORD-9995,13/01/2020,Noah Taylor,UK,Central,1059.09,-417.65,Furniture,5,0.39
ORD-9043,24/05/2020,Ravi Kumar,Australia, SOUTH,4148.12,880,Furniture ,8,0.15
ORD-8508,20/04/2020,David Johnson,india ,South,2874.69,578.28,Office Supplies,11,0.36
ORD-6006,15/11/2023,David Johnson,Germany,North,690.48,1207.96,Furniture ,2,0.3
ORD-1068,27/04/2022,Chen Zhao,india ,South,102.49,1007.38,Furniture,10,0.37
ORD-1090,02/05/2020,Liam Wilson,India,East,4328.78,-388.52,Office Supplies,12,0.18
ORD-7029,24/01/2022,Maria Garcia,Australia, SOUTH,1553.75,-44.08,Furniture,3,0.4
ORD-7046,31/08/2024,Noah Taylor,USA,,2371.3,181.57,Furniture ,10,0.31
ORD-8961,31/05/2025,Alice Brown,india ,,1789.2,213.85,Furniture,12,0.07
ORD-4088,11/01/2024,Ava Thomas,,north ,2240.3,231.37,Technology,15,0.24
ORD-1168,10/09/2022,Maria Garcia,,Central,1569.28,826.11,Furniture ,9,0.3
ORD-3991,30/12/2024,Fatima Khan,Australia, SOUTH,420.25,503.25,tech,14,0.42
ORD-3562,03/04/2019,Alice Brown,Canada, SOUTH,380.81,232.32,Technology,3,0.26
ORD-2059,15/04/2021,Ravi Kumar,UK,East,4739.66,433.79,,6,0.46
ORD-6769,21/02/2018,David Johnson,,Central,4472.14,-360.72,,2,0.25
ORD-7657,04/10/2023,Chen Zhao,,,4117.11,1367.44,tech,5,0.28
ORD-8228,13/05/2021,ravi kumar,UK, SOUTH,3738.16,,Furniture,13,0.33
ORD-2611,20/03/2020,Olivia Martin,Germany,,116.24,151.33,Furniture ,9,0.35
ORD-9046,19/03/2024,Li Wei,,north ,3068.12,1416.05,,15,0.47
ORD-7537,20/06/2022,Alice Brown,India,NORTH,4391.23,834.28,Office Supplies,10,0.44
ORD-9065,01/06/2021,Li Wei,,East,1694.72,1104.33,Furniture,15,0.04
ORD-7203,17/06/2018,Alice Brown,Australia,,291.63,1147.78,Office Supplies,10,0.04
ORD-9576,17/04/2024,Liam Wilson,India,North,3455.02,1313.61,,14,0.24
ORD-8526,16/03/2024,Olivia Martin,UK, SOUTH,3047.37,1460.22,Furniture,14,0.49
ORD-5368,06/06/2024,Alice Brown,UK,North,2942.91,-130.71,Furniture,3,0.03
ORD-1601,10/09/2023,Olivia Martin,USA,East,3786.72,1332.52,Technology,10,0.02
ORD-8592,12/02/2023,Ravi Kumar,USA,East,,293.35,Office Supplies,10,0.25
ORD-2265,11/10/2025,Olivia Martin,india , SOUTH,446.64,1203.49,Furniture ,9,0.46
ORD-3297,29/09/2019,Fatima Khan,Australia,East,4501.31,-324.78,Furniture,13,0.02
ORD-4162,18/02/2019,Fatima Khan,,North,1260.63,390.73,Furniture,14,0.12
ORD-7439,10/01/2023,Olivia Martin,Australia,,2022.3,941.28,Office Supplies,15,0.28
ORD-5187,08/09/2022,John Smith,USA,West,2056.78,656.27,tech,6,0.34
ORD-5001,28/01/2021,Fatima Khan,India,South,3847.3,218.6,,9,0.47
ORD-8573,12/06/2024,David Johnson,UK,North,1056.7,1413.78,Furniture,1,0.42
ORD-1189,17/09/2025,Liam Wilson,,East,3927.35,237.5,Furniture ,7,0.03
ORD-5882,25/12/2018,Ravi Kumar,Canada,North,3271.1,253,tech,6,0.41
ORD-3174,19/02/2023,Li Wei,USA,Central,3282.26,-187.15,Office Supplies,5,0.11
ORD-6881,27/10/2018,Li Wei,Germany,Central,346.95,320.91,Furniture ,4,0.46
ORD-8429,27/04/2022,David Johnson,Canada,,2757.52,-213.75,tech,15,0.02
ORD-3513,20/06/2024,Liam Wilson,Germany, SOUTH,4455.67,550.3,Technology,12,0.48
ORD-4550,03/01/2021,Fatima Khan,Germany,North,1292.75,668.96,Furniture ,4,0.12
ORD-1514,29/01/2021,Noah Taylor,,Central,3612.94,1064.22,,6,0.14
ORD-7783,10/12/2024,David Johnson,Canada,Central,1190.12,-456.29,Office Supplies,7,0.1
ORD-4850,18/03/2024,John Smith,UK,East,1868.93,1140.9,,2,0.2
ORD-5747,30/05/2024,Alice Brown,India, SOUTH,1243.08,1381.04,Office Supplies,9,0.3
ORD-6318,19/05/2023,Ava Thomas,Germany,West,1941.54,-405.44,Furniture,3,0.4
ORD-3393,14/06/2023,John Smith,Australia,West,1359.61,829.47,tech,11,0.32
ORD-7714,12/08/2023,Liam Wilson,India,North,826.24,-496.25,Technology,3,0.26
ORD-6256,10/08/2021,Alice Brown,Germany,,2888.48,-440.53,Furniture ,15,0.32
ORD-8212,25/07/2025,Alice Brown,USA,West,4794.75,133.13,Furniture ,4,0.27
ORD-2538,07/09/2021,Ravi Kumar,Australia,north ,2689.08,181.17,Furniture,8,0.43
ORD-6688,06/05/2018,Olivia Martin,india ,north ,4122.33,-378.46,tech,7,0.26
ORD-6256,04/11/2018,Olivia Martin,Germany,North,3148.18,1301.14,Office Supplies,8,0.24
ORD-8118,16/08/2019,Li Wei,Australia,East,1907.36,-177.86,Technology,12,0.45
ORD-6100,18/11/2019,Li Wei,UK,West,4387.35,354.05,tech,3,0.3
ORD-2768,03/02/2022,Maria Garcia,india ,,1338.85,139.71,Technology,11,0.18
ORD-8463,19/07/2024,Fatima Khan,India,East,1074.29,644.36,Office Supplies,15,0.28
ORD-7877,10/10/2021,Maria Garcia,Canada,north ,4880.91,107.22,Technology,8,0.39
ORD-4831,07/01/2022,Alice Brown,UK,North,35.45,-439.66,Furniture,11,0.15
ORD-9063,23/07/2022,Ravi Kumar,Australia,north ,1274.95,426.34,,10,0.1
ORD-4266,18/12/2020,John Smith,,Central,156.67,736.14,tech,2,0.09
ORD-9715,08/02/2023,Li Wei,USA,South,1735.95,1459.06,,11,0.27
ORD-9565,21/12/2025,Olivia Martin,India,East,1225.57,-195.9,,10,0.33
ORD-7053,17/01/2018,John Smith,USA, SOUTH,2945.09,-435.72,tech,11,0.47
ORD-2918,14/02/2021,Maria Garcia,Australia,East,873.33,-385.18,tech,9,0.16
ORD-7395,28/11/2022,Noah Taylor,,North,3282.81,-204.61,,11,0.3
ORD-5194,14/11/2025,Olivia Martin,,West,337.34,-462.13,Furniture ,10,0
ORD-8710,24/09/2021,Liam Wilson,Australia,north ,3013.64,942.68,Technology,13,0.13
ORD-9056,25/04/2021,Liam Wilson,India,East,86.19,296.7,Technology,15,0.48
ORD-5599,03/10/2024,Li Wei,USA,North,766.88,,Office Supplies,5,0.28
ORD-4125,08/12/2021,Li Wei,India,South,4305.32,1008.01,Technology,7,0.17
ORD-7654,25/06/2020,Alice Brown,India,South,1363.82,-381.72,Furniture ,12,0.37
ORD-6084,13/08/2025,Ravi Kumar,Canada,South,3676.96,,Office Supplies,4,0.48
ORD-3872,30/08/2025,Ravi Kumar,India,north ,4927.83,-136.04,Office Supplies,14,0.45
ORD-7674,02/05/2025,Fatima Khan,Canada,South,4629.71,779.15,Furniture ,1,0.45
ORD-6639,31/01/2025,Maria Garcia,Australia,north ,3564.43,701.93,Technology,10,0.02
ORD-5012,08/06/2021,Alice Brown,india ,South,1685.8,608.47,Furniture,8,0.14
ORD-7233,18/12/2024,Olivia Martin,USA,South,4366.28,662.61,,12,0.21
ORD-6592,28/12/2021,Li Wei,USA,North,3977.6,524.38,Office Supplies,10,0.29
ORD-8178,12/05/2023,Olivia Martin,,Central,894.67,1141.49,Technology,11,0.29
ORD-4378,06/06/2021,Alice Brown,,north ,2320.67,-71.15,tech,13,0.17
ORD-3546,10/04/2019,Alice Brown,UK,South,3133.6,1459.59,Furniture,14,0.37
ORD-4727,23/03/2020,Li Wei,,East,196.53,525.52,Technology,15,0.13
ORD-7997,26/08/2024,Olivia Martin,USA,East,3126.68,793.39,,9,0.25
ORD-8060,07/02/2025,Alice Brown,india ,North,4857.05,-116.42,Furniture ,9,0.4
ORD-6334,15/10/2024,Chen Zhao,Australia,North,1178.3,-330.98,tech,10,0.2
ORD-5720,25/02/2020,Noah Taylor,Germany,,1491.89,,,10,0.42
ORD-2055,20/04/2022,Fatima Khan,,South,,-474.52,tech,10,0.44
ORD-2338,27/06/2019,Ravi Kumar,USA,,3728.81,587.36,Technology,13,0.01
ORD-8437,10/07/2023,David Johnson,Germany,South,3781.84,-437.97,Technology,1,0.05
ORD-6613,12/04/2018,Noah Taylor,,West,2087.42,-16.13,,13,0.24
ORD-2613,03/11/2019,David Johnson,India,West,2106.09,,Technology,10,0.06
ORD-9164,08/10/2022,Alice Brown,Canada,,400.09,-272.93,Furniture,12,0.43
ORD-8126,03/11/2024,liam wilson,USA,East,899.36,64.97,Furniture,10,0.2
ORD-1533,23/01/2022,Olivia Martin,Australia,East,4748.84,1223.93,Office Supplies,13,0.34
ORD-8605,08/08/2018,Fatima Khan,UK,East,1810.79,396.35,,9,0.16
ORD-8093,28/05/2020,Fatima Khan,Germany,Central,414.38,,Technology,11,0.48
ORD-5549,29/10/2021,Chen Zhao,USA,South,4935.1,706.81,Furniture,7,0.31
ORD-4324,28/01/2020,Olivia Martin,india ,West,1097.9,1038.3,,5,0.04
ORD-5626,29/06/2024,Liam Wilson,india ,South,4467.71,1427.2,Furniture ,8,0.46
ORD-6376,06/01/2024,Chen Zhao,Germany,North,4460.88,709.52,tech,13,0.25
ORD-6785,28/03/2021,Alice Brown,Germany,West,4069.36,-149.38,Office Supplies,10,0.24
ORD-3233,02/04/2025,Liam Wilson,India,East,935,-451.06,Technology,9,0.01
ORD-2234,20/08/2023,david johnson,Australia,North,2801.82,915.03,Furniture ,13,0.16
