OrderID,OrderDate,Customer,Country,Region,Sales,Profit,Category,Quantity,Discount,Profit_Margin
ORD-7169,2025-12-01,Ravi Kumar,INDIA,East,2676.34,500.22,Furniture,11,0.25,0.18690451514629672
ORD-2068,2024-02-04,David Johnson,GERMANY,East,1624.82,570.18,Furniture,13,0.17,0.3509188710134045
ORD-8300,2021-08-31,Olivia Martin,CANADA,West,4948.28,144.69,Technology,11,0.33,0.029240463352922633
ORD-6748,2023-02-21,Noah Taylor,AUSTRALIA,West,898.52,500.22,tech,13,0.05,0.556715521153274
ORD-2967,2023-08-12,Olivia Martin,UK,West,4892.33,536.97,tech,7,0.22,0.10975751840125259
ORD-2405,2021-11-04,Liam Wilson,USA,East,4031.06,1288.75,Technology,9,0.27,0.3197049907468507
ORD-5656,2025-05-22,Liam Wilson,INDIA,Central,467.7,422.85,Furniture,1,0.2,0.9041051956382297
ORD-9936,2019-09-14,Ava Thomas,INDIA,East,3805.28,-343.12,Technology,15,0.39,-0.09016944876592524
ORD-8192,2019-03-14,Olivia Martin,CANADA,SOUTH,2666.7,783.82,Technology,8,0.07,0.2939288258896764
ORD-2787,2021-02-23,Fatima Khan,INDIA,north,1502.28,273.22,Furniture,12,0.15,0.1818702239262987
ORD-2821,2023-05-16,Ravi Kumar,GERMANY,SOUTH,913.56,-82.98,tech,13,0.01,-0.09083147248128202
ORD-3655,2025-06-14,Fatima Khan,INDIA,north,2694.41,-193.99,Furniture,14,0.26,-0.07199720903648665
ORD-4725,2021-05-19,Noah Taylor,CANADA,SOUTH,2166.81,433.38,Furniture,1,0.32,0.20000830714275825
ORD-3033,2022-09-13,Ravi Kumar,AUSTRALIA,SOUTH,1296.63,503.21,Technology,7,0.0,0.388090665802889
ORD-5020,2022-08-19,john smith,AUSTRALIA,South,2778.92,1105.13,Furniture,10,0.27,0.3976832726382912
ORD-2365,2025-08-29,Chen Zhao,INDIA,SOUTH,569.48,-4.24,Technology,10,0.29,-0.0074453887757252235
ORD-7515,2021-04-18,Li Wei,INDIA,north,1753.98,108.98,tech,7,0.11,0.06213297757100993
ORD-7789,2023-06-03,Ravi Kumar,CANADA,South,4029.16,532.11,Technology,8,0.49,0.13206474798717352
ORD-7763,2021-02-11,Olivia Martin,UK,SOUTH,973.37,695.58,Office Supplies,4,0.14,0.7146100660591553
ORD-7848,2021-06-20,David Johnson,UK,EAST,1305.67,325.15,tech,3,0.22,0.24902923403310176
ORD-7693,2022-10-14,Fatima Khan,INDIA,East,2245.3,745.73,Furniture,2,0.27,0.3321293368369483
ORD-2965,2022-01-15,Ravi Kumar,GERMANY,South,2309.33,159.76,Furniture,3,0.09,0.06918023842413168
ORD-7161,2025-11-11,Maria Garcia,UK,Central,4987.52,837.45,tech,1,0.14,0.1679091011163865
ORD-7590,2021-11-19,Noah Taylor,GERMANY,Central,3291.24,192.76,Furniture,5,0.07,0.058567591546043435
ORD-8736,2021-10-06,Ava Thomas,INDIA,SOUTH,4263.72,813.44,tech,5,0.13,0.1907817586520691
ORD-1978,2025-09-13,Maria Garcia,INDIA,South,4035.3,-177.63,Furniture,3,0.23,-0.04401903204222734
ORD-3591,2019-11-26,olivia martin,CANADA,SOUTH,1840.02,751.46,Technology,3,0.31,0.4083977348072304
ORD-8316,2025-11-01,Ava Thomas,CANADA,Central,2575.45,245.65,tech,10,0.17,0.09538138966005942
ORD-1594,2024-06-01,Alice Brown,INDIA,West,639.31,-328.32,Technology,15,0.0,-0.5135536750559196
ORD-4004,2020-02-28,David Johnson,AUSTRALIA,SOUTH,776.02,440.26,Technology,10,0.24,0.567330738898482
ORD-9791,2023-05-28,Noah Taylor,AUSTRALIA,West,2008.04,702.38,Technology,12,0.18,0.3497838688472341
ORD-6276,2019-06-15,John Smith,INDIA,Central,3963.74,416.32,Office Supplies,5,0.0,0.10503211613274333
ORD-9765,2023-12-22,Ravi Kumar,CANADA,SOUTH,335.03,364.53,tech,10,0.42,1.0880518162552608
ORD-2351,2020-07-11,Liam Wilson,UK,north,3234.08,861.69,Furniture,6,0.08,0.2664405333201405
ORD-8986,2020-03-10,Alice Brown,UK,West,3125.87,935.73,Office Supplies,9,0.16,0.299350260887369
ORD-4155,2022-11-14,Alice Brown,CANADA,East,492.72,1409.72,tech,8,0.45,2.8610975807761
ORD-8486,2018-11-18,John Smith,INDIA,SOUTH,2249.53,1165.09,tech,1,0.2,0.5179259667575004
ORD-8736,2024-08-19,Maria Garcia,INDIA,SOUTH,2571.17,682.02,Technology,9,0.06,0.2652566730321215
ORD-5381,2022-10-13,Fatima Khan,GERMANY,Central,4843.14,-131.32,Furniture,9,0.24,-0.027114640501823193
ORD-9596,2019-01-08,John Smith,AUSTRALIA,North,3132.04,31.42,tech,3,0.48,0.010031800360148658
ORD-4820,2019-11-21,Noah Taylor,USA,East,4608.19,300.23,tech,4,0.38,0.06515139349722994
ORD-2917,2025-05-01,Alice Brown,USA,north,1493.54,1265.94,Office Supplies,6,0.46,0.8476103753498401
ORD-6394,2018-01-02,Chen Zhao,INDIA,Central,144.26,1340.31,tech,5,0.44,9.290933037571053
ORD-4214,2021-07-25,Maria Garcia,UK,North,3901.2,120.99,tech,13,0.25,0.031013534297139343
ORD-4204,2024-03-19,Alice Brown,USA,SOUTH,2508.14,1207.06,tech,1,0.41,0.4812574796390149
ORD-6698,2020-02-20,Ravi Kumar,INDIA,West,4794.98,834.91,tech,11,0.03,0.17412168559618602
ORD-7232,2020-02-20,Alice Brown,INDIA,East,2508.14,447.85,tech,13,0.23,0.17855878105175618
ORD-6908,2018-07-03,Fatima Khan,USA,West,3381.01,669.95,Furniture,10,0.24,0.19815084841511857
ORD-5716,2025-09-23,Fatima Khan,CANADA,East,4436.32,127.0,Office Supplies,5,0.4,0.028627330760630433
ORD-6408,2019-12-16,Alice Brown,INDIA,West,4614.08,796.3,tech,5,0.29,0.17258044940703238
ORD-4126,2019-08-16,Li Wei,INDIA,East,2347.87,1139.03,Furniture,14,0.31,0.4851333336172787
ORD-8621,2020-11-14,John Smith,GERMANY,North,127.87,-264.11,Furniture,4,0.43,-2.0654571048721357
ORD-3366,2024-12-29,Liam Wilson,INDIA,West,1410.27,-137.1,Technology,15,0.08,-0.0972154268331596
ORD-9190,2022-07-04,maria garcia,USA,Central,4198.3,1365.42,Office Supplies,4,0.03,0.3252316413786533
ORD-9341,2020-11-01,Fatima Khan,USA,SOUTH,1647.03,530.82,Technology,14,0.37,0.3222892114897725
ORD-1779,2023-09-25,Olivia Martin,GERMANY,SOUTH,4269.26,-345.6,Furniture,5,0.2,-0.08095079709364152
ORD-9514,2025-11-22,Noah Taylor,CANADA,north,709.46,180.65,tech,6,0.21,0.2546302821864517
ORD-9230,2022-04-28,Li Wei,INDIA,SOUTH,2472.25,164.98,tech,5,0.15,0.06673273334007483
ORD-3903,2025-02-09,Olivia Martin,INDIA,West,804.95,395.42,Technology,13,0.25,0.4912354804646251
ORD-2720,2019-12-15,Liam Wilson,INDIA,SOUTH,3872.96,350.33,tech,15,0.44,0.09045536230686606
ORD-3429,2021-03-02,Olivia Martin,USA,SOUTH,2403.85,233.36,Technology,10,0.15,0.09707760467583253
ORD-7928,2023-11-02,Ava Thomas,AUSTRALIA,SOUTH,3336.29,-340.78,Technology,3,0.04,-0.10214339880525973
ORD-5297,2023-05-02,Fatima Khan,UK,north,3310.86,-437.69,Furniture,5,0.12,-0.13219828080921572
ORD-4761,2020-04-24,Alice Brown,CANADA,South,1126.27,1432.12,Technology,9,0.25,1.2715601054809236
ORD-5366,2018-09-08,Ravi Kumar,INDIA,North,1237.11,328.97,tech,10,0.2,0.26591814794157353
ORD-8795,2022-10-14,John Smith,USA,East,2948.75,140.71,tech,7,0.18,0.0477185247986435
ORD-9002,2024-12-05,Alice Brown,AUSTRALIA,Central,4425.33,1299.51,tech,9,0.03,0.29365267674953055
ORD-4921,2020-09-12,Fatima Khan,AUSTRALIA,North,78.46,500.22,Furniture,13,0.27,6.375478333757836
ORD-1211,2019-03-26,John Smith,INDIA,North,4131.6,-303.43,Office Supplies,15,0.5,-0.07344128182786329
ORD-3580,2020-05-25,Chen Zhao,INDIA,East,3459.52,356.05,Furniture,10,0.29,0.10291890204421424
ORD-4683,2018-05-18,Maria Garcia,INDIA,East,3608.24,37.14,Furniture,6,0.39,0.01029310688867703
ORD-3231,2018-11-27,Li Wei,AUSTRALIA,Central,2886.41,1050.35,Furniture,13,0.03,0.3638949421599842
ORD-1078,2023-03-05,Noah Taylor,UK,SOUTH,3042.57,777.13,Technology,1,0.41,0.2554189385946749
ORD-7180,2020-03-12,Ava Thomas,USA,South,3863.51,421.54,Office Supplies,8,0.47,0.10910803906292464
ORD-4920,2021-05-05,Ravi Kumar,INDIA,SOUTH,3012.26,-97.49,Furniture,8,0.46,-0.032364404135101214
ORD-9476,2023-10-02,John Smith,INDIA,East,1962.32,500.22,Technology,8,0.26,0.2549125678108768
ORD-1306,2025-10-22,Li Wei,INDIA,SOUTH,1100.0,-442.57,tech,5,0.24,-0.4023363636363636
ORD-6268,2019-12-13,John Smith,INDIA,North,805.93,1261.93,tech,14,0.25,1.5658059632970607
ORD-7486,2021-12-23,alice brown,GERMANY,West,775.04,1232.46,Office Supplies,6,0.14,1.5901888934764659
ORD-1787,2024-09-13,Ava Thomas,UK,South,857.3,370.96,Office Supplies,2,0.01,0.43270733698821884
ORD-3277,2018-03-05,Ravi Kumar,CANADA,SOUTH,1893.68,374.04,Furniture,8,0.08,0.1975201723628068
ORD-6178,2025-04-14,Fatima Khan,CANADA,Central,281.71,782.86,Office Supplies,13,0.48,2.778957083525612
ORD-3534,2021-05-14,Ava Thomas,CANADA,north,2413.49,494.95,Office Supplies,5,0.15,0.20507646603052013
ORD-4375,2024-09-07,Alice Brown,INDIA,East,402.52,499.65,tech,3,0.41,1.2413047798867136
ORD-6286,2023-08-08,John Smith,INDIA,West,2401.57,-110.66,tech,12,0.09,-0.046078190517036766
ORD-7208,2022-06-18,Alice Brown,UK,West,4765.05,305.3,Furniture,9,0.27,0.06407068131499145
ORD-4884,2023-06-28,Ava Thomas,INDIA,SOUTH,4119.64,188.88,Furniture,4,0.19,0.04584866638832519
ORD-6549,2019-10-20,Maria Garcia,INDIA,West,3026.69,645.11,tech,12,0.1,0.21314042733150737
ORD-1436,2020-06-15,Maria Garcia,UK,East,3302.19,500.22,Furniture,12,0.08,0.15148129879463015
ORD-8555,2025-04-02,David Johnson,USA,West,373.48,-149.25,Furniture,15,0.31,-0.39961979222448324
ORD-9795,2018-12-19,Liam Wilson,USA,North,1907.87,492.97,tech,15,0.34,0.2583876259912887
ORD-4386,2020-05-20,Liam Wilson,INDIA,East,2534.78,732.87,tech,4,0.09,0.28912568349126944
ORD-2430,2025-07-26,Fatima Khan,UK,SOUTH,1659.62,76.59,Technology,8,0.31,0.04614911847290344
ORD-4880,2020-05-07,Alice Brown,AUSTRALIA,SOUTH,2902.68,202.89,Furniture,2,0.39,0.06989747405845632
ORD-6233,2018-05-11,Alice Brown,INDIA,East,2508.14,593.44,tech,4,0.36,0.2366058346038946
ORD-4900,2018-05-15,David Johnson,INDIA,Central,125.33,1014.62,Furniture,9,0.44,8.095587648607676
ORD-4398,2025-05-24,David Johnson,INDIA,West,1920.03,1307.73,Furniture,1,0.15,0.6810987328322995
ORD-9920,2023-06-26,Ravi Kumar,INDIA,Central,4838.38,766.69,tech,7,0.07,0.15846006307896446
ORD-4828,2018-12-31,Fatima Khan,AUSTRALIA,West,1618.36,426.81,Furniture,10,0.16,0.2637299488370944
ORD-2422,2020-02-21,Maria Garcia,CANADA,West,2838.88,1360.51,Furniture,2,0.35,0.4792418136729978
ORD-3341,2021-06-13,Maria Garcia,INDIA,SOUTH,2789.04,891.43,Office Supplies,3,0.43,0.3196189369819006
ORD-3021,2020-04-29,Olivia Martin,INDIA,West,1333.25,608.14,tech,15,0.38,0.4561335083442715
ORD-5473,2025-05-23,Olivia Martin,INDIA,South,4065.04,235.11,Furniture,12,0.26,0.05783706925393108
ORD-9787,2019-06-24,Ravi Kumar,INDIA,north,710.17,1350.8,tech,8,0.04,1.9020797837137586
ORD-7964,2025-06-08,Li Wei,INDIA,South,3806.39,854.48,Furniture,9,0.25,0.2244856675222455
ORD-1957,2021-10-15,Alice Brown,USA,SOUTH,2541.96,-62.44,tech,13,0.05,-0.02456372248186439
ORD-4394,2021-07-01,Maria Garcia,CANADA,SOUTH,2470.8,1366.72,tech,8,0.49,0.5531487777238141
ORD-7844,2022-04-04,David Johnson,UK,North,3356.13,497.42,Furniture,7,0.25,0.14821237556352107
ORD-6890,2021-08-17,Ava Thomas,CANADA,SOUTH,2044.4,1491.93,Technology,5,0.19,0.729764234005087
ORD-3054,2022-05-06,Li Wei,USA,West,612.52,-333.11,tech,2,0.0,-0.5438353033370339
ORD-7226,2024-01-06,Olivia Martin,INDIA,NORTH,338.46,540.59,Furniture,2,0.24,1.597204987295397
ORD-6721,2019-11-04,Li Wei,INDIA,SOUTH,3944.38,-416.05,tech,11,0.08,-0.105479188110679
ORD-4287,2020-03-22,John Smith,INDIA,NONE,1861.25,398.77,Furniture,7,0.04,0.2142484889187374
ORD-3921,2023-03-29,Fatima Khan,CANADA,EAST,3625.64,-203.97,tech,5,0.32,-0.05625765382111848
ORD-4094,2018-11-14,Li Wei,GERMANY,East,4460.06,565.21,Technology,7,0.43,0.12672699470410712
ORD-3105,2022-02-12,li wei,INDIA,South,4634.56,1116.95,Technology,15,0.46,0.24100453980528894
ORD-2882,2021-01-03,Ava Thomas,AUSTRALIA,SOUTH,4324.31,-173.12,Furniture,8,0.08,-0.04003413261306428
ORD-4457,2021-01-12,Maria Garcia,AUSTRALIA,North,176.39,322.83,Furniture,2,0.03,1.8302057939792507
ORD-5101,2024-09-22,Li Wei,INDIA,Central,4778.42,1271.32,tech,2,0.32,0.266054469887536
ORD-4428,2021-11-19,John Smith,INDIA,north,3134.18,-486.51,Office Supplies,10,0.39,-0.15522720456387318
ORD-2035,2024-09-04,Fatima Khan,UK,north,2010.45,1402.76,Furniture,15,0.18,0.6977343380835136
ORD-6524,2025-05-09,David Johnson,INDIA,South,2212.14,-285.19,tech,13,0.15,-0.12892041190883036
ORD-7048,2024-12-12,Liam Wilson,INDIA,north,1868.12,1248.51,Technology,6,0.49,0.6683243046485237
ORD-4742,2023-05-15,John Smith,INDIA,East,2508.14,-408.46,Technology,10,0.13,-0.16285390132499794
ORD-1904,2020-07-04,Maria Garcia,INDIA,West,3737.04,908.76,Office Supplies,15,0.5,0.2431764176995697
ORD-5179,2023-09-14,Ravi Kumar,USA,SOUTH,4417.63,500.22,tech,11,0.34,0.11323266775774335
ORD-8409,2018-05-01,Noah Taylor,UK,West,2508.14,1348.81,Furniture,12,0.1,0.5377735167364502
ORD-5878,2022-04-04,Chen Zhao,INDIA,Central,1995.62,619.05,tech,10,0.01,0.3102043475210711
ORD-1710,2025-10-04,Fatima Khan,AUSTRALIA,Central,3810.75,-141.39,Technology,3,0.3,-0.037102932493603615
ORD-1128,2021-08-02,Alice Brown,UK,South,4227.39,500.22,Furniture,10,0.32,0.11832833735866331
ORD-1040,2024-07-21,Chen Zhao,AUSTRALIA,SOUTH,1717.89,-112.63,Office Supplies,7,0.42,-0.06556298715284448
ORD-5189,2025-12-08,Ava Thomas,INDIA,North,4370.8,1238.82,Office Supplies,14,0.42,0.28343095085567854
ORD-8964,2019-09-25,Maria Garcia,INDIA,SOUTH,2472.89,24.45,Furniture,13,0.35,0.009887216980941327
ORD-1249,2018-06-10,Alice Brown,INDIA,north,831.96,-125.49,Furniture,10,0.48,-0.1508365786816674
ORD-8948,2022-03-22,David Johnson,INDIA,East,2900.49,117.96,Technology,1,0.16,0.040668990411964874
ORD-7560,2024-09-04,Maria Garcia,USA,North,2508.14,-16.66,Furniture,6,0.07,-0.006642378681081295
ORD-1557,2025-04-09,Fatima Khan,CANADA,West,1919.01,72.29,Furniture,9,0.33,0.037670465500440335
ORD-4933,2020-04-15,Olivia Martin,INDIA,South,2246.7,352.91,tech,4,0.11,0.1570792718208929
ORD-3485,2020-04-15,John Smith,INDIA,South,1185.17,1413.32,Furniture,12,0.46,1.192504028957871
ORD-8829,2018-03-01,Ava Thomas,INDIA,South,138.58,1450.62,Technology,5,0.3,10.467744263241448
ORD-2662,2024-01-15,Alice Brown,INDIA,north,2866.56,-477.06,Technology,4,0.44,-0.16642247153382453
ORD-8611,2019-03-09,Chen Zhao,INDIA,North,2036.63,181.8,Furniture,9,0.29,0.08926510951915664
ORD-9380,2025-02-25,John Smith,INDIA,SOUTH,3105.01,1066.66,Furniture,2,0.24,0.34352868428765126
ORD-1488,2020-10-21,David Johnson,USA,South,2732.01,801.55,Furniture,11,0.14,0.2933920446850487
ORD-3713,2021-11-27,Olivia Martin,INDIA,East,2623.93,849.08,tech,8,0.28,0.3235909494536821
ORD-9483,2021-12-17,Chen Zhao,UK,North,1929.35,-455.6,Furniture,12,0.27,-0.23614170575582452
ORD-4255,2020-05-13,Fatima Khan,GERMANY,SOUTH,1708.87,1377.81,tech,11,0.35,0.8062696401715754
ORD-5440,2025-07-20,Ravi Kumar,UK,north,232.91,688.84,tech,5,0.11,2.9575372461465803
ORD-6351,2025-03-14,Ravi Kumar,INDIA,Central,2288.62,861.81,Furniture,1,0.47,0.3765631690713181
ORD-5320,2023-12-31,David Johnson,GERMANY,Central,2717.89,-485.36,Office Supplies,8,0.3,-0.1785797070521618
ORD-7843,2019-11-24,David Johnson,UK,SOUTH,412.72,-33.16,Technology,10,0.08,-0.08034502810622213
ORD-8513,2018-02-06,Alice Brown,AUSTRALIA,SOUTH,4523.51,251.11,Furniture,11,0.43,0.05551220180788812
ORD-4163,2025-12-24,Fatima Khan,INDIA,West,3864.5,-348.81,tech,10,0.1,-0.09026005951610816
ORD-4916,2023-12-27,David Johnson,AUSTRALIA,West,1932.34,1495.99,Office Supplies,3,0.2,0.7741857023091174
ORD-5916,2023-06-17,David Johnson,UK,South,223.29,382.62,Technology,15,0.46,1.7135563616821174
ORD-3295,2025-08-01,Alice Brown,UK,West,2618.63,340.32,Furniture,12,0.47,0.12996108652234184
ORD-8397,2025-01-25,Ravi Kumar,CANADA,north,1306.65,923.25,Technology,1,0.11,0.7065778900241074
ORD-5320,2020-10-14,Olivia Martin,INDIA,North,1013.84,1451.2,Office Supplies,7,0.0,1.431389568373708
ORD-8081,2020-12-05,Fatima Khan,INDIA,North,4261.56,1009.99,tech,2,0.09,0.23700006570363902
ORD-5684,2021-03-28,Noah Taylor,GERMANY,West,622.86,-116.79,Office Supplies,7,0.22,-0.18750602061458435
ORD-8237,2025-03-22,David Johnson,INDIA,South,3006.58,161.5,Furniture,14,0.1,0.0537155172987248
ORD-5875,2023-03-03,Maria Garcia,INDIA,South,3913.84,239.27,Technology,5,0.37,0.0611343335445496
ORD-7679,2018-08-08,Chen Zhao,INDIA,north,4805.68,338.03,tech,11,0.15,0.07033968137703717
ORD-9435,2019-05-04,Fatima Khan,USA,north,2284.48,1285.65,tech,11,0.28,0.5627757739179157
ORD-2106,2022-03-24,Ava Thomas,INDIA,SOUTH,1710.98,790.91,Furniture,4,0.17,0.4622555494511917
ORD-4079,2018-06-22,Liam Wilson,USA,SOUTH,4768.15,386.48,Furniture,10,0.33,0.0810544970271489
ORD-3314,2020-10-31,Li Wei,USA,SOUTH,2065.41,-454.93,Technology,3,0.24,-0.22026135246754883
ORD-4813,2022-05-25,Liam Wilson,CANADA,North,435.72,806.05,Furniture,8,0.04,1.8499265583402182
ORD-4676,2021-03-02,Maria Garcia,INDIA,Central,4114.75,810.09,Furniture,14,0.2,0.19687465824169148
ORD-8877,2020-10-28,Ava Thomas,CANADA,WEST,2120.86,232.0,Technology,11,0.41,0.10938958724291088
ORD-8790,2020-07-04,Ava Thomas,USA,North,1992.93,-484.46,tech,13,0.06,-0.24308932074884715
ORD-1535,2019-02-10,Noah Taylor,INDIA,Central,931.66,258.86,Technology,10,0.24,0.277848142026061
ORD-5414,2021-08-28,David Johnson,AUSTRALIA,north,1546.19,1203.13,Furniture,7,0.23,0.7781255861181355
ORD-1617,2019-07-21,John Smith,GERMANY,West,3957.8,1187.35,Furniture,5,0.41,0.3000025266562231
ORD-5914,2021-01-22,Maria Garcia,INDIA,Central,1984.45,1332.96,Furniture,14,0.43,0.6717024868351432
ORD-9749,2020-05-06,Fatima Khan,INDIA,north,4648.3,696.18,Furniture,8,0.11,0.1497708839790891
ORD-8376,2024-04-19,Olivia Martin,USA,West,990.89,431.27,tech,2,0.44,0.4352349907658771
ORD-7994,2021-02-05,Fatima Khan,INDIA,East,3134.96,500.22,Furniture,8,0.23,0.15956185408000095
ORD-9440,2018-07-06,li wei,CANADA,East,4289.55,1447.09,tech,15,0.28,0.3373524029327085
ORD-5518,2020-08-16,Maria Garcia,INDIA,SOUTH,117.26,1342.1,Office Supplies,2,0.04,11.445505713798395
ORD-4899,2020-11-26,Alice Brown,INDIA,East,2508.14,634.29,tech,12,0.28,0.2528928195452013
ORD-4467,2023-11-27,Fatima Khan,GERMANY,Central,4940.28,832.6,Technology,4,0.2,0.16853295764612533
ORD-9111,2022-03-30,Ava Thomas,CANADA,Central,1344.99,1439.86,tech,6,0.33,1.0705358404151704
ORD-1546,2022-08-07,John Smith,INDIA,North,394.88,1367.13,Technology,6,0.33,3.4621403970826585
ORD-9546,2024-12-06,Ravi Kumar,INDIA,SOUTH,1108.36,665.86,tech,14,0.11,0.6007614854379444
ORD-1448,2020-05-12,Alice Brown,INDIA,East,4108.19,1324.61,Furniture,3,0.13,0.3224315331082545
ORD-3670,2023-12-20,Ava Thomas,INDIA,Central,4083.39,920.23,Technology,5,0.18,0.2253593215441092
ORD-7535,2021-07-19,Ravi Kumar,INDIA,north,1440.16,55.56,tech,5,0.08,0.038579046772580824
ORD-4485,2025-02-21,Li Wei,CANADA,Central,4584.25,42.57,Office Supplies,12,0.32,0.00928614277144571
ORD-4577,2021-02-06,Ravi Kumar,UK,SOUTH,3854.55,123.18,Furniture,2,0.19,0.031957037786512044
ORD-1415,2018-06-22,Li Wei,CANADA,Central,4161.84,500.22,Furniture,14,0.18,0.12019203767243329
ORD-6008,2019-10-27,Liam Wilson,INDIA,East,2317.14,1035.29,tech,10,0.2,0.44679648186989135
ORD-3309,2020-08-14,John Smith,AUSTRALIA,East,2508.14,744.02,tech,4,0.02,0.2966424121427434
ORD-7393,2025-03-13,John Smith,GERMANY,SOUTH,4352.84,198.28,Furniture,14,0.18,0.045551869583995735
ORD-5706,2021-11-22,Ravi Kumar,INDIA,Central,1148.61,1163.77,tech,2,0.2,1.0131985617398422
ORD-3332,2018-03-29,John Smith,INDIA,Central,1956.58,863.53,Office Supplies,7,0.25,0.4413466354557442
ORD-4277,2022-01-16,Ava Thomas,USA,East,3468.51,1211.91,tech,12,0.14,0.3494036344136243
ORD-6952,2024-07-31,Ava Thomas,UK,West,2469.49,-456.71,tech,3,0.36,-0.18494102021065079
ORD-9390,2021-01-19,Fatima Khan,CANADA,South,467.74,1497.54,Furniture,6,0.19,3.2016504895882325
ORD-2336,2023-11-25,Ravi Kumar,INDIA,West,2387.06,1393.08,Furniture,7,0.06,0.5835965581091385
ORD-8442,2025-01-11,Ravi Kumar,INDIA,north,4766.08,505.42,Technology,14,0.03,0.10604521955149725
ORD-8109,2023-07-15,David Johnson,INDIA,West,2903.61,506.64,tech,14,0.12,0.17448624298717802
ORD-1317,2018-05-15,Maria Garcia,INDIA,SOUTH,4434.51,97.94,Furniture,12,0.0,0.022085867435184495
ORD-1599,2020-05-18,Olivia Martin,UK,South,4116.86,1423.54,Furniture,1,0.14,0.34578295108407864
ORD-4996,2024-03-09,Alice Brown,AUSTRALIA,WEST,3659.39,563.75,Office Supplies,7,0.46,0.15405573059990874
ORD-2853,2025-07-10,Ava Thomas,INDIA,north,4823.48,1046.62,Office Supplies,12,0.3,0.21698441788915887
ORD-1415,2024-03-15,Olivia Martin,INDIA,north,4449.64,835.97,tech,5,0.03,0.18787362573151983
ORD-9761,2024-02-24,Noah Taylor,USA,West,1064.09,-432.49,tech,5,0.16,-0.4064411844862747
ORD-5157,2018-08-20,Fatima Khan,INDIA,South,786.71,-50.01,Furniture,12,0.14,-0.06356853224186802
ORD-4679,2022-02-15,John Smith,INDIA,North,2425.48,1384.04,tech,11,0.38,0.5706251958375249
ORD-5606,2019-08-26,Li Wei,INDIA,SOUTH,610.24,1364.28,tech,1,0.03,2.235644992134242
ORD-8027,2023-04-12,Fatima Khan,INDIA,East,1282.35,113.03,Furniture,11,0.07,0.08814286271298788
ORD-6379,2020-03-03,Olivia Martin,GERMANY,North,3841.02,6.99,tech,9,0.31,0.0018198291078932159
ORD-2966,2018-09-15,Liam Wilson,INDIA,SOUTH,3462.96,812.71,Furniture,1,0.06,0.2346865109617206
ORD-7964,2018-04-16,Li Wei,GERMANY,South,4159.4,772.13,Furniture,12,0.1,0.18563494734817523
ORD-9827,2024-08-04,Ava Thomas,USA,SOUTH,1685.72,1200.7,Office Supplies,2,0.3,0.7122772465178084
ORD-9714,2018-03-16,Noah Taylor,INDIA,South,2292.02,279.04,Technology,14,0.07,0.12174413835830404
ORD-7116,2019-02-23,Olivia Martin,USA,SOUTH,1255.12,1079.23,Office Supplies,3,0.03,0.859862005226592
ORD-9193,2021-11-15,Ravi Kumar,GERMANY,West,3391.51,704.0,Furniture,13,0.1,0.20757715589811027
ORD-1207,2021-04-15,Olivia Martin,AUSTRALIA,South,780.06,775.61,Technology,14,0.27,0.994295310617132
ORD-2900,2022-10-27,John Smith,UK,West,4540.25,1332.63,tech,1,0.41,0.2935146743020759
ORD-5203,2018-07-29,Fatima Khan,UK,SOUTH,3214.98,1023.6,tech,11,0.06,0.3183845622678835
ORD-8559,2021-06-21,Ravi Kumar,GERMANY,West,460.94,-36.85,Technology,13,0.05,-0.07994532911007941
ORD-1301,2025-02-13,Fatima Khan,AUSTRALIA,West,2835.9,1274.74,tech,11,0.25,0.44950104023414084
ORD-1463,2019-03-07,John Smith,UK,West,3705.41,-132.38,Office Supplies,5,0.03,-0.03572614096685657
ORD-8544,2023-07-05,Ravi Kumar,INDIA,SOUTH,4977.13,18.56,Office Supplies,2,0.27,0.003729056705370364
ORD-8623,2018-10-29,Noah Taylor,UK,north,3101.1,304.07,Furniture,10,0.23,0.09805230402115378
ORD-6256,2025-10-10,Ravi Kumar,USA,East,1707.18,827.8,tech,6,0.05,0.48489321571246147
ORD-5370,2018-01-25,Li Wei,CANADA,north,4090.23,-295.67,Technology,6,0.23,-0.07228688851238195
ORD-9667,2021-04-10,Fatima Khan,INDIA,SOUTH,522.61,989.08,Furniture,2,0.33,1.8925776391573066
ORD-1100,2019-11-22,chen zhao,AUSTRALIA,SOUTH,241.19,1304.11,Technology,10,0.4,5.406982047348563
ORD-1274,2019-07-30,Fatima Khan,INDIA,north,577.32,636.33,Furniture,13,0.3,1.1022136769902307
ORD-3366,2025-11-02,Ava Thomas,AUSTRALIA,West,945.49,263.38,Office Supplies,10,0.26,0.2785645538292314
ORD-4972,2024-01-21,Olivia Martin,UK,South,3597.62,-266.89,Office Supplies,7,0.3,-0.07418515574185156
ORD-7330,2024-08-19,Olivia Martin,INDIA,East,882.2,845.83,tech,2,0.23,0.9587735207435956
ORD-1935,2022-04-28,Maria Garcia,INDIA,West,2714.93,431.34,Furniture,11,0.4,0.15887702445366916
ORD-7616,2019-03-27,Liam Wilson,UK,West,2889.88,-177.53,Furniture,2,0.15,-0.061431616537710905
ORD-7513,2021-03-13,Fatima Khan,CANADA,East,387.95,901.66,Furniture,7,0.34,2.324165485242944
ORD-9133,2022-05-02,Olivia Martin,INDIA,SOUTH,2299.5,431.3,Office Supplies,7,0.48,0.18756251358991086
